Node1	Node2
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	P20350
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	Q9VWJ6;X2JFR5;X2JL73
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	Q9VXF9
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	Q8IRH7;Q9W0H8
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	O97102
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	Q9W3N1
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	Q9VX39
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	O44783
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	Q9VXN2
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	P45594
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	Q7KN94
A0A0S0WIA2;Q7KTB7;Q7KTB8;Q7KTB9;Q7KTC0;Q7KTC1;Q7KTC2;Q7KTC3;Q7KTC4;Q7KTC5;Q7KTC6;Q7KTC7;Q7KTC8;Q7KTC9;Q7KTD0;Q9I7N0;Q9VK56	Q95ST2
Q9VXM4	B7Z0W0;Q9VI13
Q9VXM4	M9PF96;Q9VWC8
Q9VXM4	M9MS48;Q9VYD8
Q9VXM4	Q7KVX5;Q9W4N8
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q7KPG8
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	O97159
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9W0Y8
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q7PLI2
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VXK0
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	M9ND93;M9NFV3;M9PCJ5;M9PCK2;M9PFA3;M9PFA8;M9PFJ2;M9PFP0;M9PFP4;M9PI63;Q400N1;Q400N2
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VH81
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	M9PBZ2;Q24474;Q9VQJ0
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	M9PG08;M9PIB5;Q9VPG7
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9V9S7
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q0KHR5;Q9VX92
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	B7Z0H3;E1JHV3;M9PBG8;Q8IRJ2;Q8IRJ3;Q8IRJ4;Q9W0R9;Q9W0S0;Q9W0S2
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9W1B9
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VBN5
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9W499
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9W1M9
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q8IR34;Q9VXV6
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VB08
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A8JUU1;A8JUU3;M9PHF1;X2JEM2;X2JEY9;X2JJP5
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4K765;A0A0B4LF82;A0A0B4LF93;A0A126GUN9;A1Z927;A1Z928;Q5U0Y0
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VAQ1
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q7YZ95
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	M9PCZ7;Q9VLH8
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VW97
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9NJG9
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4KGF9;A0A0B4KGK5;A0A0B4KGK8;A0A0B4KH21;A0A0B4KH24;A0A0B4KHH8;A0A0B4KHI4;A0A0B4KHT5;A4V364;A8JR54;Q7KSA0;Q8IN47;Q8IN48;Q95TW4;Q9VDI8
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q24134
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q7KVQ7;Q9W2S1
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	O61307
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	E1JIC9;O96881
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9W1H8
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VLE6
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	P0CG69
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9NEF6
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VLU0
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q8SY13;Q9VJF1
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q86NQ2;Q9VDT9
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A8DQW8
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4KF82;A0A0B4KFK9;A0A0B4KG43;A0A0B4KGI6;Q8IPP3;Q8IPP4;Q9VN82
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9V406
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	O76324
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VA37
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q7KUL1;Q9VUG1
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q08012
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q8MLT6;Q9W268
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q24338
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VKD5
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	E1NZB4;Q9VYI0
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4K697;A0A0B4K7C4;A0A0B4KHL4;Q4AB31;Q59DW8;Q86BR9;Q86NK8;Q8IHB0;Q8INB6;Q9VEX2
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4KEX6;A0A0B4KFF9;E1JGS7;Q8MME5;Q9W204;Q9W205
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	B7Z002;M9NCY5;M9NDB7;M9NEL3;Q9VPL6;Q9VPL9
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VR59
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4KF30;A1Z6F4;A1Z6F6;B7YZT1;Q7JQF6
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	O61351
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VMJ7
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q7KNM2
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VUJ0
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q7K3L1
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4K7Q6;Q9VCH4
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VDP8
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VXG8
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	M9MS40;M9PH39;Q9W321
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	P13217
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VD51
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4KFT9;Q7KNS5
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4LG88;A0A0B4LGB9;Q9W255
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9W254
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VLI4;Q9VLI5;X2J5A2
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4KFC4;Q7KF43
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q8T3W8
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	M9PET3;M9PF79;Q0E8G1;Q960V1
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	O97102
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9W3N0
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A0B4KFG8;A0A0B4KGD6;B7YZP6;Q2MGN5;Q9W1J9
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q8SX83
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	O15945
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	P17789;P42282
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	Q9VPQ6
A0A0B4KG70;B7Z0T5;Q9VNF6;Q9VNF7	A0A021WW32;O96689
O46102	Q7KT38;Q9VJ30;X2J946
O46102	M9PGZ8;Q9VYK0
O46102;Q7KW16	P19538
O46102	A0A0B4K7B0;A0A0B4K7H8;A0A0B4K7I2;A0A0B4K7I6;A0A0B4K7W3;A0A0B4K7W7;A0A0B4K852;A0A0B4K8A1;A0A0B4K8A2;A0A0B4KEV0;A0A0B4KF04;A0A0C4DHD5;A1ZBN3;D5AEJ9;Q0E914;Q6NND8;Q7JMZ7;Q8IHH3
M9PFV2;Q8SY34	M9PFV2;Q8SY34
M9PFV2;Q8SY34	Q7KUT8;Q8IQV1;Q961A8
M9PFV2;Q8SY34	P12982
M9PFV2;Q8SY34	P48461
M9PFV2;Q8SY34	Q7JQN4
M9PFV2;Q8SY34	Q9W424
M9PFV2;Q8SY34	Q9V6K1
M9PFV2;Q8SY34	H9XVP5;Q8I0G8;Q8T0F5;Q9N675
M9PFV2;Q8SY34	A1Z7L8;A1Z7L9;Q7YU60
M9PFV2;Q8SY34	P48462;Q8T0U6
M9PFV2;Q8SY34	Q8T6B9
M9PFV2;Q8SY34	P56672
M9PFV2;Q8SY34	Q9NF31;Q9W523
M9PFV2;Q8SY34	P39769
M9PFV2;Q8SY34	Q9Y103
M9PFV2;Q8SY34	M9NEA1;Q8IPK0;Q9GQR5;Q9VMH3
Q9VK13	M9PDT9;Q9W027
Q9VK13	P15357;Q8IGR0
Q9VK13	Q7KTL4;Q7KTL5;Q9VM57
P42003	O62609;Q8IMG6
P42003	A0A0B4KEM3;A1Z7C1
P42003	Q8SXU2;Q9VM47
P42003	B7Z043;Q9VZY2
P42003	M9PBZ2;Q24474;Q9VQJ0
P42003	A0A0B4K621;A0A0B4K653;A0A0B4K6P1;A0A0B4KFL4;A8JQX0;Q9VGZ6
P42003	Q8IMH4;Q9Y125
P42003	A0A0B4LEK8;A1Z813
P42003	A1Z8K9;Q7JR71
P42003	Q59DN5;Q9V480
P42003	A0A0B4JCQ7;A0A0B4JD03;A0A0B4JD33;A0A0B4K6T9;A0A0B4LEH9;A1Z7P5;A1Z7P7;A1Z7P8;A1Z7P9;A1Z7Q1;Q5BIG7;Q7KNF5;Q8IGK3;Q9XYM5
P42003	P06754;P49455
P42003	A4V4L0;Q6NQY2;Q9VXJ9
P42003	M9NDW9;Q9VPH1
P42003	M9PDJ9;Q8IP18;Q9V3W1
P42003	A0A0B4KF46;Q8T0L3
P42003	M9MRG4;M9PCJ7;Q76NQ3;Q9VL07
P42003	Q7KQN6;Q9V4C6
P42003	E1JI03;Q9VUH7
P42003	M9PCY3;M9PD94;M9PFM9;O61360;O61361;O61362;Q8MRK4
P42003	A0A0B4JCV6;A0A0B4JCW5;A0A0B4JD62;A0A0B4JDA1;A0A0B4JDB5;A0A0B4LGQ5;A0A0B4LGR2;A0A0B4LHQ4;Q9VN58
P42003	E1NZB4;Q9VYI0
P42003	Q8T0T2;Q9VF15
P42003	A8JNM3;M9PBU6;M9PEF2;M9PEM7;Q7KU90;Q7KU93;Q9VS85
P42003	M9MS40;M9PH39;Q9W321
P42003	M9PCN6;P16554
P42003	A4IJ58;B7Z0H1;Q7KVE5;Q95U71
P42003	P91943;Q8IMA8
P42003	A0A0B4KFC4;Q7KF43
P42003	A0A0B4K7J3;Q7JQ36;Q95U21
P42003	A0A0B4KFC0;A1Z8F4;Q0E9C5
P42003	A0A0B4K718;A0A0B4K788;A0A0B4K7P8;A0A0B4K7Y9;A0A0B4K867;A0A0B4K869;A1Z9I8;A1Z9I9;A1Z9J0;A1Z9J1;A1Z9J2;A1Z9J3;B7YZG2;B7YZG3;B7YZG4;B7YZG5;B7YZG6;E1JH62;E1JH63;E1JH64;E1JH65
P42003	Q7KTP1;Q8IPK9;Q95SI0;Q9VMT1
P42003	L0MPR7;Q9V490
P42003	E1JHA6;Q9VM55
Q7KND8	A0A0B4KG66;Q9VEH1
Q7KND8	Q0E8S4;Q24322
Q7KND8	A0A0B4K765;A0A0B4LF82;A0A0B4LF93;A0A126GUN9;A1Z927;A1Z928;Q5U0Y0
Q7KND8	H5V864;M9ND28;M9NDX8;M9NEY3;M9NEY5;M9NFI2;M9NFI9;Q9W003;X2JC06
Q7KND8	A8MPH9;P21525
Q9Y0Y6	Q24522;Q24523
Q8T3X9	M9PBZ2;Q24474;Q9VQJ0
Q8T3X9	E1NZB4;Q9VYI0
Q9W2L2	E1JJC6;Q6IWN7;Q8MM14;Q9W581;X2JDW0
Q9W2L2	B7Z025;B7Z026;Q9VMF3
Q9W2L2	O46085;Q7KW08
Q9W2L2	Q7KMQ6;Q9V3L4;Q9Y0B6
Q9W2L2	E1JJE4;Q8IRS0;Q9W4F5;X2JCK2
Q9W2L2	A0A0B4LGJ4;O96692
Q9W2L2	M9PD85;M9PFX8;M9PG57;M9PIH9;O76923;O96378
Q9W2L2	A0A0B4LGJ1;Q9W117
Q9W2L2	A0A0B4KEN4;A1Z7N9
Q9W2L2	F0JAQ9;M9PF27;M9PFH0;Q95SE8;Q9VU19
Q9W2L2	Q0KHR3;Q9VX75;X2JCB3;X2JFU8
Q9W2L2	M9NE66;M9NF56;M9NFQ1;Q9VSU8;X2J8V0;X2JAU8;X2JC77;X2JCQ1;X2JGF9
Q9W2L2	M9NDF3;Q7KTW2
Q9W2L2	B7Z123;Q0KHW3
Q9W2L2	A0A0B4KG59;Q24468
Q9W2L2	A0A0B4K691;O46342
P07190	A0A0B4LEU9;Q5U124;Q8T0N3
P07190	Q8MSQ4;Q9VE37
P07190	Q7KT38;Q9VJ30;X2J946
P07190	A0A0B4KF69;A1ZA05;Q0E965
P07190	M9NCT1;Q9VKN9
P07190	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
P07190	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
P07191	A0A0B4LEU9;Q5U124;Q8T0N3
P07191	Q8MSQ4;Q9VE37
P07191	Q7KT38;Q9VJ30;X2J946
P07191	A0A0B4KF69;A1ZA05;Q0E965
P07191	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
P07191	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
P07192	A0A0B4LEU9;Q5U124;Q8T0N3
P07192	Q8MSQ4;Q9VE37
P07192	Q7KT38;Q9VJ30;X2J946
P07192	A0A0B4KF69;A1ZA05;Q0E965
P07192	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
P07192	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
A1Z7E8	A0A0B4LEU9;Q5U124;Q8T0N3
A1Z7E8	Q8MSQ4;Q9VE37
A1Z7E8	Q7KT38;Q9VJ30;X2J946
A1Z7E8	A0A0B4KF69;A1ZA05;Q0E965
A1Z7E8	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
A1Z7E8	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
A0A0B4LEU9;Q5U124;Q8T0N3	A0A0B4LEU9;Q5U124;Q8T0N3
A0A0B4LEU9;Q5U124;Q8T0N3	A1Z7F1
A0A0B4LEU9;Q5U124;Q8T0N3	A1Z7F2
A0A0B4LEU9;Q5U124;Q8T0N3	A1Z7F3
A0A0B4LEU9;Q5U124;Q8T0N3	Q9VKE6
A0A0B4LEU9;Q5U124;Q8T0N3	Q8IPA2
A0A0B4LEU9;Q5U124;Q8T0N3	Q8MSQ4;Q9VE37
A0A0B4LEU9;Q5U124;Q8T0N3	Q9V3H9
A0A0B4LEU9;Q5U124;Q8T0N3	Q7KT38;Q9VJ30;X2J946
A0A0B4LEU9;Q5U124;Q8T0N3	Q9VVI3
A0A0B4LEU9;Q5U124;Q8T0N3	P12370
A0A0B4LEU9;Q5U124;Q8T0N3	P16912
A0A0B4LEU9;Q5U124;Q8T0N3	A0A0B4KF69;A1ZA05;Q0E965
A0A0B4LEU9;Q5U124;Q8T0N3	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
A0A0B4LEU9;Q5U124;Q8T0N3	Q9W418
A0A0B4LEU9;Q5U124;Q8T0N3	P0CG69
A0A0B4LEU9;Q5U124;Q8T0N3	P23380
A0A0B4LEU9;Q5U124;Q8T0N3	P31409
A0A0B4LEU9;Q5U124;Q8T0N3	Q9VPR7
A0A0B4LEU9;Q5U124;Q8T0N3	P54353
A0A0B4LEU9;Q5U124;Q8T0N3	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
A1Z7F1	Q8MSQ4;Q9VE37
A1Z7F1	Q7KT38;Q9VJ30;X2J946
A1Z7F1	A0A0B4KF69;A1ZA05;Q0E965
A1Z7F1	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
A1Z7F1	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
A1Z7F2	Q8MSQ4;Q9VE37
A1Z7F2	Q7KT38;Q9VJ30;X2J946
A1Z7F2	A0A0B4KF69;A1ZA05;Q0E965
A1Z7F2	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
A1Z7F2	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
A1Z7F3	Q8MSQ4;Q9VE37
A1Z7F3	Q7KT38;Q9VJ30;X2J946
A1Z7F3	A0A0B4KF69;A1ZA05;Q0E965
A1Z7F3	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
A1Z7F3	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
Q9VKE6	Q8MSQ4;Q9VE37
Q9VKE6	Q7KT38;Q9VJ30;X2J946
Q9VKE6	A0A0B4KF69;A1ZA05;Q0E965
Q9VKE6	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
Q9VKE6	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
Q8IPA2	Q8MSQ4;Q9VE37
Q8IPA2	Q7KT38;Q9VJ30;X2J946
Q8IPA2	A0A0B4KF69;A1ZA05;Q0E965
Q8IPA2	M9MS50;M9NDF9;M9NDZ1;M9NEI4;M9NGC6;M9PDA8;M9PIK8;Q8T3S1;Q9VNV0
Q8IPA2	A1ZBL5;A1ZBL7;A1ZBL9;E1JGM9;E1JGN0;Q6NPA6;Q7YU80;Q8MQR8;Q963E5;Q963E6;Q9V8V8
Q9XZ63	F0JAG2;Q86BI3;Q9VUY6
P23226	M9PBV2;O76268;Q8IPZ6;Q9VQI8
P23226	M9PG08;M9PIB5;Q9VPG7
P23226	M9PCT9;Q9VKV0
P23226	Q8SXP8;Q9W1I0
P23226	A0A0B4KG87;Q6NQZ7
P23226	A8DYU9;Q9XYR0
P23226	C6SV41;Q9VL49;Q9VL50;X2J9A4
P23226	Q5BI44;Q8MLW7
P23226	M9PB64;M9PB65;M9PCA8;M9PCG3;M9PCG7;M9PCU9;M9PF26;M9PF31;Q9VM04
P23226	A0A0B4LFU9;Q9XZ31
P23226	A0A0B4KHG1;A0A0B4KHJ8;A0A0B4KI32;A0A0B4KI34;Q86PF3;Q9VA35;Q9VA36;Q9Y154
P23226	Q8IPW2;Q9VPU1
P23226	M9PCI6;Q9VQW7
P23226	Q8INK2;Q8INK3;Q9VGM2
P23226	Q7KTY3;Q86PD7
P23226	A8JUW4;Q9VY52
Q7K180	A0A0B4KG87;Q6NQZ7
Q7K180	A0A0B4LGP3;Q7KVF1;Q9W0X0
Q7K180	Q9VWJ6;X2JFR5;X2JL73
Q9V895	Q7KMQ6;Q9V3L4;Q9Y0B6
Q9V895	M9PBZ2;Q24474;Q9VQJ0
Q9V895	M9PCZ7;Q9VLH8
Q9V895	M9NDW9;Q9VPH1
Q9V895	Q0KHR3;Q9VX75;X2JCB3;X2JFU8
Q9V895	A0A0U1RVK6;Q9VIS3;X2JES1
Q9V895	E1NZB4;Q9VYI0
Q9V895	A0A0B4LEX6;A1Z920;A1Z921
Q9V895	A0A0S0WH03;A4IJ59;A4V2A4;M9NDY6;M9NEH9;M9NGB9;M9PIK1;P91632;Q0E8A7;Q95SZ9
Q9V895	A4IJ58;B7Z0H1;Q7KVE5;Q95U71
Q7YU24	A0A0B4LF33;A0A0B4LFB8;A0A0B4LGF5;A1Z9N0;Q95U20
Q7YU24	A0A0B4K6Q4;Q8SZF4
Q7YU24	Q24522;Q24523
Q7KPG8	Q8IG95;Q9VNP3
Q7KPG8	A0A0B4KHC8;Q9VCB2
Q7KPG8	E1JIC9;O96881
Q7KPG8	Q7KTY3;Q86PD7
Q7KPG8	A0A0B4LFP7;A0A0B4LFW8;A0A0B4LG15;B7YZK8;Q7JUV6
Q8IH00	M9MRD9;Q9VLS7;X2JDJ3
Q8IH00	E1JIR1;Q9VDK6
Q8IH00	M9PBZ2;Q24474;Q9VQJ0
Q8IH00	M9PDK3;Q9W0L7
Q8IH00	C1C3H9;M9NCT8;M9ND73;M9NF06;Q0E8R3;Q7K108;Q86BL5
Q8IH00	E1NZB4;Q9VYI0
Q8IH00	M9PD17;Q9VW83
Q8IH00	M9PFG1;Q9VUZ6
Q8IH00	A0A0B4LFA2;A1Z995
Q9VFC0	A0A0B4K633;A0A0B4LI42;Q58CJ5;Q9VGN4;Q9VGN5
P91664	E1JJD1;E1JJE8;M9NDN0;M9NGP0;Q8SY46;Q9W4Q7;X2JDM5
M9NDC9;P91664	Q9W4S7
P91664	A0A0B4KGV9;A0A126GV03;Q8IMV6
P91664	Q0KHR7;Q7KUX3
P91664	M9MS40;M9PH39;Q9W321
P91664	A0A0B4KHK1;Q9VDE3
P91664	Q7KVW1;Q9W4C4
A8JNT4;A8JNT5;A8JNT6;M9NDA1;M9NDS8;M9NEB2;M9NFF6;M9NFZ0;M9PCQ3;Q8IQN4;Q8MV37;Q9VUX6;Q9VUX7	Q24564
A8JNT4;A8JNT5;A8JNT6;M9NDA1;M9NDS8;M9NEB2;M9NFF6;M9NFZ0;M9PCQ3;Q8IQN4;Q8MV37;Q9VUX6;Q9VUX7	Q24568
A8JNT4;A8JNT5;A8JNT6;M9NDA1;M9NDS8;M9NEB2;M9NFF6;M9NFZ0;M9PCQ3;Q8IQN4;Q8MV37;Q9VUX6;Q9VUX7	A1Z7K9
A8JNT4;A8JNT5;A8JNT6;M9NDA1;M9NDS8;M9NEB2;M9NFF6;M9NFZ0;M9PCQ3;Q8IQN4;Q8MV37;Q9VUX6;Q9VUX7	Q9NB04
A8JNT4;A8JNT5;A8JNT6;M9NDA1;M9NDS8;M9NEB2;M9NFF6;M9NFZ0;M9PCQ3;Q8IQN4;Q8MV37;Q9VUX6;Q9VUX7	O46084
