negatives
"frozenset({'A6NGB9', 'IL1', 'O43639'})"
"frozenset({'IL1', 'O75360', 'Q9Y6W3'})"
"frozenset({'Q15717', 'IL1', 'Q06330'})"
"frozenset({'O14641', 'IL1', 'Q15750'})"
"frozenset({'Q8NH50', 'P22612', 'IL1'})"
"frozenset({'Q15910', 'P04792', 'IL1'})"
"frozenset({'IL1', 'Q8WYA6', 'O15042'})"
"frozenset({'IL1', 'P55210', 'P60709'})"
"frozenset({'P56178', 'IL1', 'Q96T58'})"
"frozenset({'P15336', 'P27824', 'IL1'})"
"frozenset({'IL1', 'P04629', 'P48556'})"
"frozenset({'Q8WYL5', 'IL1', 'P53667'})"
"frozenset({'IL1', 'P49207', 'P42677'})"
"frozenset({'O60763', 'IL1', 'Q9UIA9'})"
"frozenset({'IL1', 'Q16348', 'Q6PEX3'})"
"frozenset({'P47755', 'IL1', 'Q9NZ32'})"
"frozenset({'IL1', 'P30084', 'P62699'})"
"frozenset({'Q9Y2M0', 'IL1', 'P68431'})"
"frozenset({'P01889', 'Q16836', 'IL1'})"
"frozenset({'Q13618', 'IL1', 'P62269'})"
"frozenset({'P08621', 'IL1', 'O95166'})"
"frozenset({'O60231', 'IL1', 'Q92620'})"
"frozenset({'P09471', 'IL1', 'Q14332'})"
"frozenset({'Q96ST3', 'Q13620', 'IL1'})"
"frozenset({'IL1', 'P49821', 'P20674'})"
"frozenset({'Q8IWL3', 'IL1', 'Q9NTJ5'})"
"frozenset({'Q5VTB9', 'IL1', 'Q9NQZ6'})"
"frozenset({'P04632', 'IL1', 'P27348'})"
"frozenset({'IL1', 'P49721', 'P51531'})"
"frozenset({'P02458', 'IL1', 'P12643'})"
"frozenset({'IL1', 'Q9H160', 'Q9HCU9'})"
"frozenset({'IL1', 'Q12824', 'O95166'})"
"frozenset({'IL1', 'Q14126', 'Q9Y3E0'})"
"frozenset({'P11487', 'IL1', 'P22455'})"
"frozenset({'IL1', 'Q04837', 'P68104'})"
"frozenset({'Q14457', 'IL1', 'P62195'})"
"frozenset({'IL1', 'Q9BSI4', 'Q8WVM7'})"
"frozenset({'IL1', 'Q9H944', 'P49336'})"
"frozenset({'Q9H4E7', 'IL1', 'Q8IX15'})"
"frozenset({'Q9HC98', 'IL1', 'Q9Y5L0'})"
"frozenset({'O60262', 'IL1', 'P40145'})"
"frozenset({'IL1', 'Q9UKM9', 'Q8N0Z3'})"
"frozenset({'Q96EP1', 'IL1', 'Q13257'})"
"frozenset({'Q969Q1', 'IL1', 'Q14315'})"
"frozenset({'O95197', 'IL1', 'Q96CV9'})"
"frozenset({'Q9UBU9', 'IL1', 'Q96F63'})"
"frozenset({'IL1', 'Q93009', 'Q01844'})"
"frozenset({'Q15751', 'IL1', 'Q13315'})"
"frozenset({'IL1', 'Q12979', 'P00519'})"
"frozenset({'O43264', 'IL1', 'P04629'})"
"frozenset({'O15169', 'IL1', 'P25054'})"
"frozenset({'Q7L5N1', 'O60237', 'IL1'})"
"frozenset({'Q9UMX0', 'IL1', 'P52306'})"
"frozenset({'Q9BV90', 'IL1', 'Q13077'})"
"frozenset({'O95835', 'IL1', 'Q96KQ4'})"
"frozenset({'P43360', 'IL1', 'O75688'})"
"frozenset({'P50281', 'IL1', 'P21802'})"
"frozenset({'Q8IV36', 'IL1', 'P35520'})"
"frozenset({'P10321', 'IL1', 'Q14954'})"
"frozenset({'Q4LE39', 'IL1', 'Q13315'})"
"frozenset({'Q15047', 'IL1', 'O14530'})"
"frozenset({'P27708', 'IL1', 'O60884'})"
"frozenset({'Q07912', 'Q96PU5', 'IL1'})"
"frozenset({'Q09472', 'IL1', 'P19793'})"
"frozenset({'IL1', 'P00367', 'P26368'})"
"frozenset({'Q12968', 'IL1', 'P43694'})"
"frozenset({'Q6R6M4', 'IL1', 'Q0WX57'})"
"frozenset({'IL1', 'P05412', 'P10809'})"
"frozenset({'IL1', 'O95995', 'Q969R5'})"
"frozenset({'Q9H0A6', 'IL1', 'P78346'})"
"frozenset({'Q99496', 'IL1', 'Q9H9B4'})"
"frozenset({'Q9BTW9', 'Q13618', 'IL1'})"
"frozenset({'IL1', 'P78344', 'P60842'})"
"frozenset({'Q13753', 'IL1', 'P16144'})"
"frozenset({'P78362', 'IL1', 'P50613'})"
"frozenset({'P22694', 'Q05952', 'IL1'})"
"frozenset({'IL1', 'Q92529', 'Q99963'})"
"frozenset({'P20700', 'IL1', 'O43149'})"
"frozenset({'O14744', 'O43852', 'IL1'})"
"frozenset({'O95793', 'IL1', 'P27635'})"
"frozenset({'IL1', 'P05412', 'Q9P013'})"
"frozenset({'Q9H4A3', 'IL1', 'P42345'})"
"frozenset({'Q92949', 'IL1', 'Q6IBS0'})"
"frozenset({'Q00653', 'P01569', 'IL1'})"
"frozenset({'Q15717', 'IL1', 'Q9NQ34'})"
"frozenset({'P21815', 'IL1', 'Q05397'})"
"frozenset({'Q9NZD4', 'IL1', 'P0CAP2'})"
"frozenset({'Q96EK6', 'P49736', 'IL1'})"
"frozenset({'O14744', 'IL1', 'P04908'})"
"frozenset({'IL1', 'P05455', 'P19338'})"
"frozenset({'P53355', 'IL1', 'P25205'})"
"frozenset({'Q9HCE1', 'IL1', 'P48201'})"
"frozenset({'IL1', 'Q13522', 'Q00005'})"
"frozenset({'IL1', 'O14737', 'Q5UIP0'})"
"frozenset({'Q9Y463', 'P10644', 'IL1'})"
"frozenset({'IL1', 'Q9P0N5', 'Q8IYB1'})"
"frozenset({'P17612', 'IL1', 'Q9NZP5'})"
"frozenset({'Q15366', 'IL1', 'O95391'})"
"frozenset({'Q5VTR2', 'Q99598', 'IL1'})"
"frozenset({'IL1', 'P05067', 'Q8WYA0'})"
"frozenset({'IL1', 'Q49AN0', 'Q9H773'})"
"frozenset({'Q9H0D6', 'IL1', 'P56537'})"
"frozenset({'Q14451', 'IL1', 'P45983'})"
"frozenset({'IL1', 'P50222', 'Q9Y577'})"
"frozenset({'O15156', 'IL1', 'Q9BQG0'})"
"frozenset({'IL1', 'P32121', 'Q8NH51'})"
"frozenset({'IL1', 'Q9H9E3', 'Q14746'})"
"frozenset({'IL1', 'Q5VSY0', 'O60381'})"
"frozenset({'IL1', 'P05771', 'O43306'})"
"frozenset({'P19320', 'IL1', 'Q96I24'})"
"frozenset({'Q13303', 'IL1', 'O60493'})"
"frozenset({'Q9BVW5', 'P33993', 'IL1'})"
"frozenset({'Q14739', 'IL1', 'P51608'})"
"frozenset({'IL1', 'Q9BUJ2', 'P04637'})"
"frozenset({'Q86Y13', 'IL1', 'P51965'})"
"frozenset({'Q6ZU52', 'IL1', 'P43364'})"
"frozenset({'IL1', 'Q7Z591', 'P29965'})"
"frozenset({'O15156', 'IL1', 'Q15014'})"
"frozenset({'IL1', 'Q9NRD5', 'Q9H492'})"
"frozenset({'P46783', 'IL1', 'O95166'})"
"frozenset({'IL1', 'P31946', 'P04049'})"
"frozenset({'P40763', 'IL1', 'Q8IZL8'})"
"frozenset({'IL1', 'P46109', 'P35968'})"
"frozenset({'P10074', 'O95365', 'IL1'})"
"frozenset({'Q9H6Y2', 'O14980', 'IL1'})"
"frozenset({'P37198', 'IL1', 'P13639'})"
"frozenset({'Q14197', 'IL1', 'Q8IXM3'})"
"frozenset({'P14373', 'IL1', 'P43364'})"
"frozenset({'P18848', 'IL1', 'P40763'})"
"frozenset({'IL1', 'P78527', 'O15393'})"
"frozenset({'Q9UNL2', 'IL1', 'P61619'})"
"frozenset({'P22612', 'IL1', 'A6NJZ3'})"
"frozenset({'IL1', 'P0DMV8', 'Q9NYB0'})"
"frozenset({'IL1', 'Q9Y2T2', 'P05412'})"
"frozenset({'P40337', 'IL1', 'P49257'})"
"frozenset({'P46781', 'IL1', 'P05388'})"
"frozenset({'IL1', 'Q9UQ35', 'P62318'})"
"frozenset({'IL1', 'P61313', 'P62841'})"
"frozenset({'P07550', 'IL1', 'P0DP24'})"
"frozenset({'IL1', 'Q86VP6', 'Q5T655'})"
"frozenset({'P16885', 'IL1', 'P10636'})"
"frozenset({'Q16864', 'O43504', 'IL1'})"
"frozenset({'IL1', 'O43837', 'Q8NA72'})"
"frozenset({'Q13765', 'IL1', 'P01100'})"
"frozenset({'IL1', 'P50148', 'Q9UNX9'})"
"frozenset({'Q9Y274', 'IL1', 'P05067'})"
"frozenset({'IL1', 'Q9H4B7', 'Q9Y6N9'})"
"frozenset({'Q9UMX0', 'P02745', 'IL1'})"
"frozenset({'IL1', 'P63146', 'Q92985'})"
"frozenset({'P00338', 'IL1', 'O75147'})"
"frozenset({'Q15714', 'IL1', 'P52272'})"
"frozenset({'IL1', 'P05023', 'O95295'})"
"frozenset({'P09619', 'P08575', 'IL1'})"
"frozenset({'Q9UJV3', 'IL1', 'P17028'})"
"frozenset({'Q6PI98', 'IL1', 'Q6ICG8'})"
"frozenset({'Q8N5S1', 'IL1', 'Q15154'})"
"frozenset({'P04792', 'Q5VYK3', 'IL1'})"
"frozenset({'IL1', 'P35346', 'P01303'})"
"frozenset({'P63279', 'IL1', 'Q86UP2'})"
"frozenset({'IL1', 'Q07864', 'O75943'})"
"frozenset({'Q3SY69', 'IL1', 'Q8N0Z6'})"
"frozenset({'IL1', 'Q9BSI4', 'O95817'})"
"frozenset({'Q8IU54', 'IL1', 'Q8IU57'})"
"frozenset({'IL1', 'Q9BZR9', 'Q8TBB1'})"
"frozenset({'Q02297', 'IL1', 'Q9Y2U8'})"
"frozenset({'IL1', 'P23443', 'P68400'})"
"frozenset({'IL1', 'P49821', 'P16949'})"
"frozenset({'IL1', 'Q86WJ1', 'Q9UGN5'})"
"frozenset({'Q9BQ66', 'IL1', 'Q9Y223'})"
"frozenset({'P61353', 'IL1', 'P30050'})"
"frozenset({'P51828', 'O60262', 'IL1'})"
"frozenset({'P13612', 'IL1', 'Q99729'})"
"frozenset({'IL1', 'Q9H8V3', 'P19105'})"
"frozenset({'O60244', 'Q9NWA0', 'IL1'})"
"frozenset({'Q13523', 'Q9Y2M0', 'IL1'})"
"frozenset({'P42701', 'IL1', 'Q8WXH5'})"
"frozenset({'O95758', 'IL1', 'Q53FT3'})"
"frozenset({'IL1', 'O14715', 'Q14974'})"
"frozenset({'Q9H5H4', 'IL1', 'Q13526'})"
"frozenset({'O43426', 'IL1', 'Q9UKS6'})"
"frozenset({'IL1', 'O60671', 'P43246'})"
"frozenset({'Q8WZ42', 'IL1', 'Q14999'})"
"frozenset({'IL1', 'Q13315', 'Q7Z460'})"
"frozenset({'IL1', 'O43915', 'P36888'})"
"frozenset({'Q16659', 'O75380', 'IL1'})"
"frozenset({'Q96CS3', 'IL1', 'P30466'})"
"frozenset({'IL1', 'P25054', 'P68366'})"
"frozenset({'Q6ZMT1', 'IL1', 'P54253'})"
"frozenset({'IL1', 'P10301', 'Q02156'})"
"frozenset({'O95619', 'IL1', 'Q9GZN1'})"
"frozenset({'P02768', 'IL1', 'Q8NHM4'})"
"frozenset({'IL1', 'Q8N4F4', 'Q01844'})"
"frozenset({'Q8WTT2', 'IL1', 'Q8TDN6'})"
"frozenset({'Q99956', 'IL1', 'Q9Y3D0'})"
"frozenset({'P31947', 'IL1', 'P49207'})"
"frozenset({'P19388', 'IL1', 'P0CAP2'})"
"frozenset({'Q9UHV8', 'IL1', 'Q9UKS6'})"
"frozenset({'P10275', 'IL1', 'P05412'})"
"frozenset({'Q2TB18', 'P60953', 'IL1'})"
"frozenset({'Q13573', 'IL1', 'Q12905'})"
"frozenset({'O14974', 'IL1', 'Q6WCQ1'})"
"frozenset({'P00751', 'IL1', 'P00746'})"
"frozenset({'Q14451', 'IL1', 'P43246'})"
"frozenset({'IL1', 'Q9NQX4', 'O95297'})"
"frozenset({'P40424', 'P14653', 'IL1'})"
"frozenset({'O75360', 'IL1', 'Q6YFQ2'})"
"frozenset({'Q15717', 'IL1', 'Q2NKX9'})"
"frozenset({'IL1', 'Q00526', 'P05412'})"
"frozenset({'P46060', 'O43852', 'IL1'})"
"frozenset({'Q9BQE3', 'IL1', 'P36578'})"
"frozenset({'Q8TCC3', 'Q02878', 'IL1'})"
"frozenset({'Q15717', 'Q15906', 'IL1'})"
"frozenset({'P13500', 'IL1', 'Q99741'})"
"frozenset({'IL1', 'O43541', 'O00308'})"
"frozenset({'IL1', 'Q5BJF6', 'Q7Z4H7'})"
"frozenset({'Q86UD1', 'P05538', 'IL1'})"
"frozenset({'Q92905', 'IL1', 'Q07020'})"
"frozenset({'IL1', 'O00459', 'P36897'})"
"frozenset({'IL1', 'Q9NU53', 'Q9Y6B6'})"
"frozenset({'IL1', 'Q9UQN3', 'Q9C005'})"
"frozenset({'IL1', 'P02766', 'P02753'})"
"frozenset({'IL1', 'O75208', 'P57105'})"
"frozenset({'O75533', 'IL1', 'Q96PK6'})"
"frozenset({'Q9Y2K1', 'Q00325', 'IL1'})"
"frozenset({'IL1', 'Q9NYJ7', 'Q04721'})"
"frozenset({'O95758', 'IL1', 'P62888'})"
"frozenset({'P49736', 'IL1', 'Q9H223'})"
"frozenset({'Q96NR8', 'IL1', 'P62079'})"
"frozenset({'Q13188', 'IL1', 'Q9Y2T4'})"
"frozenset({'Q9NZN9', 'IL1', 'P07900'})"
"frozenset({'Q7RTS7', 'IL1', 'Q6A163'})"
"frozenset({'Q9NSY1', 'IL1', 'P49757'})"
"frozenset({'IL1', 'P62888', 'P61513'})"
"frozenset({'IL1', 'P85037', 'Q16514'})"
"frozenset({'P42858', 'IL1', 'P08247'})"
"frozenset({'Q9P2I0', 'IL1', 'Q9UKF6'})"
"frozenset({'Q06413', 'Q13469', 'IL1'})"
"frozenset({'Q15910', 'P47736', 'IL1'})"
"frozenset({'P08631', 'IL1', 'P00519'})"
"frozenset({'IL1', 'Q9Y678', 'Q01860'})"
"frozenset({'IL1', 'Q15813', 'Q96LK0'})"
"frozenset({'Q13291', 'Q96BW9', 'IL1'})"
"frozenset({'IL1', 'Q92769', 'P06899'})"
"frozenset({'Q66GS9', 'O60299', 'IL1'})"
"frozenset({'IL1', 'Q96GX1', 'Q9HD20'})"
"frozenset({'Q00535', 'IL1', 'P14416'})"
"frozenset({'P02751', 'IL1', 'P25787'})"
"frozenset({'Q92905', 'IL1', 'Q07065'})"
"frozenset({'IL1', 'P21452', 'P20366'})"
"frozenset({'P37023', 'IL1', 'P17813'})"
"frozenset({'IL1', 'Q96PQ6', 'Q6A162'})"
"frozenset({'IL1', 'P05412', 'Q07021'})"
"frozenset({'IL1', 'Q9H9J4', 'Q9BYN8'})"
"frozenset({'Q9P0W0', 'IL1', 'P40189'})"
"frozenset({'Q7L2H7', 'IL1', 'Q9GZN1'})"
"frozenset({'Q15742', 'IL1', 'P26196'})"
"frozenset({'Q9HCE1', 'Q92552', 'IL1'})"
"frozenset({'P23416', 'IL1', 'P02787'})"
"frozenset({'Q8IUC1', 'IL1', 'Q9H596'})"
"frozenset({'P62945', 'IL1', 'P62888'})"
"frozenset({'IL1', 'P19438', 'P17066'})"
"frozenset({'IL1', 'O60245', 'Q96LS8'})"
"frozenset({'IL1', 'P07900', 'Q12809'})"
"frozenset({'P45984', 'IL1', 'P17275'})"
"frozenset({'Q63ZY3', 'IL1', 'O43257'})"
"frozenset({'P17612', 'IL1', 'P62195'})"
"frozenset({'Q9BPZ7', 'Q08AD1', 'IL1'})"
"frozenset({'P49720', 'IL1', 'O00560'})"
"frozenset({'Q8IYB3', 'IL1', 'Q9BYG3'})"
"frozenset({'Q13618', 'IL1', 'O43175'})"
"frozenset({'P40337', 'IL1', 'P0DP25'})"
"frozenset({'Q9UBU9', 'IL1', 'Q92997'})"
"frozenset({'O14964', 'Q96CS2', 'IL1'})"
"frozenset({'Q96CS2', 'IL1', 'O75528'})"
"frozenset({'Q13573', 'IL1', 'Q5UIP0'})"
"frozenset({'Q99757', 'IL1', 'Q9BX10'})"
"frozenset({'O14867', 'IL1', 'Q13547'})"
"frozenset({'IL1', 'P04629', 'P08559'})"
"frozenset({'IL1', 'Q96GX9', 'Q8TBB1'})"
"frozenset({'Q6ZW49', 'IL1', 'O75717'})"
"frozenset({'IL1', 'P04150', 'P16220'})"
"frozenset({'P17812', 'IL1', 'Q96PZ0'})"
"frozenset({'O76015', 'IL1', 'P78385'})"
"frozenset({'P31947', 'P63244', 'IL1'})"
"frozenset({'IL1', 'P46778', 'P15408'})"
"frozenset({'P19544', 'IL1', 'Q14192'})"
"frozenset({'Q9P2P5', 'IL1', 'Q9NXA8'})"
"frozenset({'IL1', 'Q16637', 'Q00839'})"
"frozenset({'Q7Z6E9', 'IL1', 'P63279'})"
"frozenset({'Q96L34', 'IL1', 'Q13885'})"
"frozenset({'Q9HCJ5', 'IL1', 'P55795'})"
"frozenset({'IL1', 'O43242', 'P28062'})"
"frozenset({'O60242', 'IL1', 'Q8N954'})"
"frozenset({'Q969G5', 'IL1', 'P61247'})"
"frozenset({'IL1', 'O60315', 'Q09028'})"
"frozenset({'IL1', 'P06400', 'Q14686'})"
"frozenset({'IL1', 'Q9NRD5', 'P35249'})"
"frozenset({'Q7Z6Z7', 'IL1', 'P63027'})"
"frozenset({'Q15796', 'IL1', 'O15371'})"
"frozenset({'IL1', 'Q9Y3Z3', 'Q9Y4B5'})"
"frozenset({'IL1', 'P42025', 'Q7L576'})"
"frozenset({'IL1', 'P30291', 'P46108'})"
"frozenset({'IL1', 'Q96IF1', 'P06493'})"
"frozenset({'P34925', 'P13569', 'IL1'})"
"frozenset({'P07954', 'IL1', 'P21695'})"
"frozenset({'IL1', 'Q4V328', 'Q3B820'})"
"frozenset({'IL1', 'Q9Y2T1', 'Q06830'})"
"frozenset({'O60841', 'IL1', 'Q5JTH9'})"
"frozenset({'Q58FG0', 'IL1', 'P08238'})"
"frozenset({'P22612', 'IL1', 'Q9UD71'})"
"frozenset({'IL1', 'Q96JN8', 'P04637'})"
"frozenset({'P03372', 'IL1', 'Q99832'})"
"frozenset({'IL1', 'P42126', 'P30041'})"
"frozenset({'Q8TAA3', 'IL1', 'P62195'})"
"frozenset({'Q3LI70', 'IL1', 'Q16637'})"
"frozenset({'P0C1H6', 'IL1', 'P04908'})"
"frozenset({'IL1', 'Q9Y3Y2', 'Q01130'})"
"frozenset({'IL1', 'P06241', 'P23760'})"
"frozenset({'IL1', 'P53350', 'Q9NR09'})"
"frozenset({'Q15545', 'IL1', 'P07992'})"
"frozenset({'O75474', 'IL1', 'Q05209'})"
"frozenset({'P13612', 'P55072', 'IL1'})"
"frozenset({'IL1', 'P22392', 'Q9NX55'})"
"frozenset({'Q9Y2I1', 'Q2M3V2', 'IL1'})"
"frozenset({'P08246', 'IL1', 'P20674'})"
"frozenset({'P05814', 'IL1', 'O95863'})"
"frozenset({'Q08043', 'IL1', 'Q6P1J9'})"
"frozenset({'IL1', 'P23458', 'Q5T7B8'})"
"frozenset({'IL1', 'P06127', 'P29350'})"
"frozenset({'IL1', 'P60174', 'P04406'})"
"frozenset({'IL1', 'P49792', 'Q9P0U3'})"
"frozenset({'IL1', 'Q9HCJ3', 'Q15274'})"
"frozenset({'P25098', 'Q8NG84', 'IL1'})"
"frozenset({'P56706', 'IL1', 'P51654'})"
"frozenset({'IL1', 'P43243', 'Q9Y446'})"
"frozenset({'IL1', 'Q53FD0', 'A1L4K1'})"
"frozenset({'P45983', 'IL1', 'Q12778'})"
"frozenset({'Q96HC4', 'IL1', 'O95182'})"
"frozenset({'P32248', 'IL1', 'Q9Y258'})"
"frozenset({'Q9NRW1', 'IL1', 'O00165'})"
"frozenset({'IL1', 'Q15382', 'P51149'})"
"frozenset({'P25705', 'IL1', 'Q9UHD2'})"
"frozenset({'IL1', 'Q8TBB1', 'O75496'})"
"frozenset({'O60333', 'IL1', 'O75044'})"
"frozenset({'IL1', 'P68431', 'P25205'})"
"frozenset({'IL1', 'Q9UQE7', 'Q9NTI5'})"
"frozenset({'O00410', 'IL1', 'P22314'})"
"frozenset({'IL1', 'P10636', 'Q9Y4K3'})"
"frozenset({'IL1', 'P26367', 'Q5MJ68'})"
"frozenset({'O95402', 'IL1', 'P24863'})"
"frozenset({'IL1', 'P49848', 'Q8IZX4'})"
"frozenset({'Q14644', 'IL1', 'P19438'})"
"frozenset({'Q99698', 'IL1', 'Q9NP79'})"
"frozenset({'Q96D03', 'P49761', 'IL1'})"
"frozenset({'Q92731', 'IL1', 'P30048'})"
"frozenset({'P54259', 'IL1', 'P46379'})"
"frozenset({'IL1', 'P62316', 'Q9Y5B9'})"
"frozenset({'O95402', 'IL1', 'P51825'})"
"frozenset({'P05787', 'Q96CS3', 'IL1'})"
"frozenset({'Q969M3', 'Q8WUX1', 'IL1'})"
"frozenset({'O00159', 'Q9Y2T2', 'IL1'})"
"frozenset({'Q14CX7', 'IL1', 'P00519'})"
"frozenset({'IL1', 'O15160', 'P31943'})"
"frozenset({'Q96CW1', 'IL1', 'P35908'})"
"frozenset({'P62263', 'IL1', 'P61247'})"
"frozenset({'P46781', 'IL1', 'P63173'})"
"frozenset({'Q9NQ50', 'IL1', 'O75844'})"
"frozenset({'P49368', 'Q13882', 'IL1'})"
"frozenset({'P19174', 'IL1', 'Q8WV28'})"
"frozenset({'IL1', 'Q9UPV9', 'P01106'})"
"frozenset({'IL1', 'Q9HC77', 'Q8TEQ6'})"
"frozenset({'Q9P2M7', 'IL1', 'Q96QZ7'})"
"frozenset({'Q9H0W5', 'IL1', 'P11233'})"
"frozenset({'IL1', 'P49281', 'P46934'})"
"frozenset({'Q8NGQ6', 'IL1', 'P62873'})"
"frozenset({'A7E2Y1', 'Q63HR2', 'IL1'})"
"frozenset({'IL1', 'Q8IXW0', 'Q7Z3S9'})"
"frozenset({'IL1', 'P36896', 'P46379'})"
"frozenset({'IL1', 'O15121', 'Q8IVH2'})"
"frozenset({'P00533', 'IL1', 'P41743'})"
"frozenset({'Q03164', 'P20226', 'IL1'})"
"frozenset({'IL1', 'Q9UKE5', 'Q00688'})"
"frozenset({'Q9HCN3', 'IL1', 'Q7Z3S9'})"
"frozenset({'IL1', 'P78527', 'Q9BW27'})"
"frozenset({'IL1', 'Q9Y4C1', 'Q16665'})"
"frozenset({'IL1', 'Q9Y2S7', 'Q9UBZ9'})"
"frozenset({'Q96HH9', 'IL1', 'Q16543'})"
"frozenset({'Q96B36', 'Q13541', 'IL1'})"
"frozenset({'Q6GPH4', 'IL1', 'P04637'})"
"frozenset({'O60318', 'IL1', 'Q9NQ25'})"
"frozenset({'IL1', 'P30153', 'Q6IBW4'})"
"frozenset({'Q9H6Y7', 'IL1', 'Q96B02'})"
"frozenset({'IL1', 'P26368', 'P06748'})"
"frozenset({'Q96BZ8', 'IL1', 'Q9Y250'})"
"frozenset({'IL1', 'Q9Y2X9', 'Q96QT6'})"
"frozenset({'P18583', 'IL1', 'Q99459'})"
"frozenset({'Q9UI12', 'IL1', 'Q9NUL7'})"
"frozenset({'Q9NWT6', 'IL1', 'Q7L5Y9'})"
"frozenset({'IL1', 'Q7Z3Z0', 'Q5XKE5'})"
"frozenset({'IL1', 'P32242', 'Q9BYQ4'})"
"frozenset({'IL1', 'P15927', 'Q9BRT9'})"
"frozenset({'IL1', 'P50221', 'P50222'})"
"frozenset({'Q6KF10', 'IL1', 'Q13873'})"
"frozenset({'IL1', 'Q9Y3B2', 'O75376'})"
"frozenset({'IL1', 'P13987', 'Q9Y3E0'})"
"frozenset({'P34897', 'IL1', 'Q6P2Q9'})"
"frozenset({'O43167', 'IL1', 'Q96BR9'})"
"frozenset({'IL1', 'P50222', 'Q12905'})"
"frozenset({'P62280', 'IL1', 'Q5S007'})"
"frozenset({'P40337', 'IL1', 'Q9ULC4'})"
"frozenset({'Q13427', 'IL1', 'Q9NQ29'})"
"frozenset({'P25100', 'IL1', 'P62736'})"
"frozenset({'IL1', 'O15357', 'O14492'})"
"frozenset({'IL1', 'Q9C0B0', 'Q9NRX5'})"
"frozenset({'O14964', 'IL1', 'Q8IUR7'})"
"frozenset({'IL1', 'P26368', 'Q6P2Q9'})"
"frozenset({'IL1', 'Q96N21', 'Q08379'})"
"frozenset({'Q8N9Z2', 'IL1', 'Q13185'})"
"frozenset({'Q8N5Z5', 'IL1', 'Q9UK59'})"
"frozenset({'O96006', 'Q9H8Y8', 'IL1'})"
"frozenset({'Q5VYK3', 'IL1', 'Q01484'})"
"frozenset({'IL1', 'Q9NQX4', 'O15144'})"
"frozenset({'P78362', 'IL1', 'Q9NTU7'})"
"frozenset({'IL1', 'Q13885', 'P68363'})"
"frozenset({'IL1', 'Q9Y2X8', 'Q96PM5'})"
"frozenset({'O95365', 'IL1', 'O15062'})"
"frozenset({'IL1', 'O95067', 'Q13042'})"
"frozenset({'P45984', 'IL1', 'Q92934'})"
"frozenset({'IL1', 'Q86YC2', 'P36952'})"
"frozenset({'IL1', 'P01189', 'Q68D86'})"
"frozenset({'IL1', 'O43747', 'Q96D09'})"
"frozenset({'IL1', 'Q92731', 'Q9BQG0'})"
"frozenset({'Q92633', 'IL1', 'Q9HD23'})"
"frozenset({'P42224', 'Q09472', 'IL1'})"
"frozenset({'Q9UGU0', 'IL1', 'Q9H568'})"
"frozenset({'Q9GZR7', 'P23416', 'IL1'})"
"frozenset({'IL1', 'Q9P2W3', 'Q14416'})"
"frozenset({'P01589', 'IL1', 'O14544'})"
"frozenset({'IL1', 'P03905', 'O95169'})"
"frozenset({'O75530', 'IL1', 'Q9UGL1'})"
"frozenset({'IL1', 'P46934', 'P27216'})"
"frozenset({'Q99638', 'IL1', 'P46100'})"
"frozenset({'P01589', 'Q8IU54', 'IL1'})"
"frozenset({'Q3V6T2', 'IL1', 'O95714'})"
"frozenset({'Q9NRG9', 'Q16659', 'IL1'})"
"frozenset({'Q9H3D4', 'IL1', 'P02763'})"
"frozenset({'IL1', 'Q9Y3P9', 'P04637'})"
"frozenset({'Q16082', 'IL1', 'P11166'})"
"frozenset({'IL1', 'Q86WT6', 'Q6PHW0'})"
"frozenset({'Q8N5M4', 'IL1', 'Q16543'})"
"frozenset({'P43351', 'IL1', 'P60709'})"
"frozenset({'Q8N4P2', 'IL1', 'Q9H7X7'})"
"frozenset({'P62979', 'IL1', 'Q7L7L0'})"
"frozenset({'IL1', 'Q9BWF2', 'P51668'})"
"frozenset({'IL1', 'P10451', 'P29966'})"
"frozenset({'IL1', 'Q8NBB4', 'P35251'})"
"frozenset({'P11021', 'IL1', 'P55210'})"
"frozenset({'IL1', 'O15264', 'P68104'})"
"frozenset({'Q9Y2D8', 'O14980', 'IL1'})"
"frozenset({'IL1', 'Q9BTX3', 'P16152'})"
"frozenset({'IL1', 'Q8N4L8', 'Q8N6Y0'})"
"frozenset({'IL1', 'P47914', 'Q9UL18'})"
"frozenset({'Q9NPG3', 'IL1', 'Q9UDY2'})"
"frozenset({'P11021', 'IL1', 'Q16543'})"
"frozenset({'Q504Q3', 'IL1', 'O75688'})"
"frozenset({'Q8N726', 'P02751', 'IL1'})"
"frozenset({'Q8TBC4', 'IL1', 'Q9BRA2'})"
"frozenset({'IL1', 'Q16854', 'P20648'})"
"frozenset({'IL1', 'Q8NFH5', 'Q8WYP5'})"
"frozenset({'IL1', 'P50748', 'O60939'})"
"frozenset({'Q14CS0', 'IL1', 'Q8NFH3'})"
"frozenset({'P27824', 'Q9UIQ6', 'IL1'})"
"frozenset({'Q6NZI2', 'IL1', 'Q8TD31'})"
"frozenset({'Q15650', 'IL1', 'Q15648'})"
"frozenset({'P48637', 'IL1', 'P18206'})"
"frozenset({'Q9Y3S2', 'Q2I0M5', 'IL1'})"
"frozenset({'Q9UKB1', 'Q13310', 'IL1'})"
"frozenset({'IL1', 'Q13315', 'A6H8Y1'})"
"frozenset({'P23416', 'P51451', 'IL1'})"
"frozenset({'P30480', 'IL1', 'Q9NR28'})"
"frozenset({'Q9BZL4', 'IL1', 'P14649'})"
